Study Accession,Sample Accession or Sample ID,gmhi_value,isHealthy
PRJNA48479,SAMN00143579,2.947400316975092,True
PRJEB11532,SAMEA3646738,2.9477805635933647,True
PRJEB11532,SAMEA3664618,2.948806077021453,True
PRJEB11532,SAMEA3664492,2.953647976453868,True
PRJEB6456,SAMEA2579933,2.9545472772543797,True
PRJEB11532,SAMEA3665043,2.954696240201914,True
PRJEB11532,SAMEA3664586,2.9556681376355587,True
PRJEB11532,SAMEA3646732,2.9564347243606437,True
PRJEB11532,SAMEA3665044,2.9578178943980458,True
PRJNA319574,SAMN06110113,2.960440005422764,True
PRJNA319574,SAMN06110251,2.9620060002297524,True
PRJEB11532,SAMEA3665049,2.9633012071461606,True
PRJEB11532,SAMEA3664855,2.9672854512354765,True
PRJNA319574,SAMN06110128,2.9857186493991787,True
PRJEB11532,SAMEA3664667,2.987430764509519,True
PRJEB1690,SAMEA2055285,2.988086697975936,True
PRJEB11532,SAMEA3664986,2.988945170932866,True
PRJEB19090,SAMEA53405668,2.989925989986079,True
PRJEB11532,SAMEA3665057,2.992293068353447,True
PRJEB11532,SAMEA3664879,2.9926293884968636,True
PRJEB11532,SAMEA3664585,2.9944714798122933,True
PRJEB11532,SAMEA3664745,2.996388469285801,True
PRJNA328899,SAMN05414986,2.997206139151031,True
PRJEB11532,SAMEA3646739,2.999462564537899,True
PRJEB11532,SAMEA3664678,2.999579940596743,True
PRJEB11532,SAMEA3665005,2.999599161345761,True
PRJEB11532,SAMEA3664739,3.0004780821189336,True
PRJEB11532,SAMEA3664796,3.000607172514146,True
PRJEB11532,SAMEA3664945,3.009885377712038,True
PRJEB11532,SAMEA3665194,3.010245870627736,True
PRJEB11532,SAMEA3664751,3.016105739402438,True
PRJEB11532,SAMEA3665167,3.019613950718677,True
PRJNA328899,SAMN05414905,3.0213619640281126,True
PRJNA319574,SAMN06110300,3.0221384923599044,True
PRJEB11532,SAMEA3665237,3.024157453845255,True
PRJNA305507,SAMN04329766,3.0275704447276,True
PRJEB11532,SAMEA3664777,3.028092886954956,True
PRJNA48479,SAMN00073407,3.0282710075971595,True
PRJEB11532,SAMEA3646705,3.0301792379197825,True
PRJEB11532,SAMEA3664992,3.0357813864766467,True
N4,SRR5275412,3.036258898596594,False
PRJEB6337,SAMEA2581910,3.0385032777930636,True
PRJEB11532,SAMEA3646740,3.039939317637907,True
PRJNA328899,SAMN05414909,3.0401280113475493,True
PRJNA319574,SAMN06110178,3.0485655017701627,True
PRJEB11532,SAMEA3664731,3.049633751922702,True
PRJEB6456,SAMEA2580268,3.049855573069315,True
PRJEB11532,SAMEA3664591,3.05271842147627,True
PRJEB11532,SAMEA3665127,3.0537201327962173,True
PRJNA319574,SAMN06110447,3.055450046138588,True
PRJEB11532,SAMEA3646717,3.056091738714709,True
PRJNA319574,SAMN06110438,3.059763664899284,True
PRJNA319574,SAMN06110403,3.0598794100987994,True
PRJEB11532,SAMEA3665047,3.06420553425657,True
PRJEB11532,SAMEA3665105,3.064713761059593,True
PRJEB11532,SAMEA3664961,3.0670329327656556,True
PRJEB6456,SAMEA2579984,3.0814883249270753,True
PRJEB11532,SAMEA3664688,3.088477464870732,True
PRJEB11532,SAMEA3664740,3.0930988934938264,True
PRJNA319574,SAMN06110158,3.093813276330978,True
PRJNA328899,SAMN05414893,3.0964013857179506,True
PRJEB11532,SAMEA3664994,3.101120405737318,True
PRJEB11532,SAMEA3664792,3.1015557630437036,True
PRJEB11532,SAMEA3665261,3.102936549437565,True
PRJNA319574,SAMN06110233,3.1029491490968346,True
PRJNA328899,SAMN05414971,3.103449270871075,True
PRJEB11532,SAMEA3664991,3.1059487376794546,True
PRJNA48479,SAMN00142107,3.107288702101697,True
PRJNA328899,SAMN05414958,3.107380785981522,True
PRJEB11532,SAMEA3664580,3.1114074737765827,True
PRJEB11532,SAMEA3664594,3.113171140256949,True
PRJEB11532,SAMEA3665051,3.1214302148648883,True
PRJEB11532,SAMEA3646713,3.1225596266028184,True
PRJEB11532,SAMEA3664632,3.123031649890726,True
PRJEB11532,SAMEA3664967,3.132274777336939,True
PRJNA328899,SAMN05414900,3.1340158584981386,True
PRJEB11532,SAMEA3665122,3.138544106802335,True
PRJEB11532,SAMEA3646744,3.1417545867492107,True
PRJEB11532,SAMEA3664800,3.1518098766862606,True
PRJEB11532,SAMEA3665027,3.1530815286758,True
PRJNA328899,SAMN05414896,3.1554231524399445,True
PRJNA328899,SAMN05414924,3.155449339225011,True
PRJEB11532,SAMEA3664987,3.1560072468804106,True
PRJEB11532,SAMEA3665032,3.1570431685052234,True
PRJEB11532,SAMEA3664946,3.161606960459314,True
PRJEB11532,SAMEA3664867,3.1638145014138512,True
PRJNA319574,SAMN06110320,3.1653151567702964,True
PRJEB11532,SAMEA3646769,3.165965479490018,True
PRJEB11532,SAMEA3664930,3.180549176001982,True
PRJEB11532,SAMEA3664932,3.1813023291405362,True
PRJEB11532,SAMEA3665112,3.187882436979083,True
PRJNA328899,SAMN05414937,3.188651023696291,True
N8,SAMEA4817905,3.1965101297707013,True
PRJNA328899,SAMN05414934,3.197473654772427,True
PRJEB6070,SAMEA2467027,3.202260245043606,True
PRJNA328899,SAMN05414969,3.203408974877363,True
PRJEB11532,SAMEA3664874,3.2068238029553426,True
PRJEB11532,SAMEA3665101,3.2098980468520195,True
PRJEB11532,SAMEA3665126,3.2131362090886184,True
PRJNA319574,SAMN06110040,3.215275499282425,True
PRJEB11532,SAMEA3646754,3.2162886705778733,True
PRJNA328899,SAMN05414916,3.2168268693088797,True
PRJEB11532,SAMEA3664742,3.2228356235507207,True
PRJNA328899,SAMN05414941,3.2248724889860374,True
PRJNA319574,SAMN06110194,3.2253288025390736,True
PRJNA373879,SAMN07534852,3.228044062689382,True
PRJNA328899,SAMN05414891,3.229696951712294,True
PRJNA319574,SAMN06110461,3.236638176058657,True
PRJNA48479,SAMN00035901,3.236773252953129,True
PRJEB11532,SAMEA3665273,3.239232034997358,True
PRJNA328899,SAMN05414914,3.2393864961174574,True
PRJEB11532,SAMEA3664774,3.2404957915101655,True
PRJEB11532,SAMEA3646743,3.2415208617575426,True
PRJEB11532,SAMEA3665242,3.242386056151011,True
PRJEB11532,SAMEA3665003,3.245772585856067,True
PRJEB11532,SAMEA3664655,3.24784097308765,True
PRJEB4336,SAMEA2151703,3.2505423035846976,False
PRJEB11532,SAMEA3664889,3.2579881641619157,True
PRJEB1220,SAMEA2042661,3.2605476521989476,True
PRJEB11532,SAMEA3664649,3.260656487431763,True
PRJEB11532,SAMEA3664861,3.2626444323362187,True
PRJNA319574,SAMN06110241,3.266770226407456,True
PRJEB11532,SAMEA3664537,3.271225499484995,True
PRJEB11532,SAMEA3664761,3.275259435627016,True
PRJEB11532,SAMEA3664846,3.2789278294781687,True
PRJNA319574,SAMN06110202,3.280541397117992,True
PRJEB11532,SAMEA3665173,3.282043271680029,True
PRJEB11532,SAMEA3664529,3.2840445380835717,True
PRJNA48479,SAMN00070431,3.2924093348589705,True
PRJNA319574,SAMN06110436,3.2951035115914995,True
PRJEB11532,SAMEA3665144,3.3042939600224677,True
PRJEB11532,SAMEA3664750,3.306013394551782,True
PRJEB11532,SAMEA3664681,3.3085564858896146,True
PRJEB11532,SAMEA3664897,3.312635924628827,True
PRJNA319574,SAMN06110180,3.314316504659168,True
PRJEB11532,SAMEA3664506,3.3149523070439746,True
PRJNA328899,SAMN05414929,3.3162868136423618,True
PRJEB11532,SAMEA3665098,3.3201995990986526,True
PRJEB11532,SAMEA3665254,3.321065346796579,True
PRJEB6456,SAMEA2579988,3.3294549482648965,True
PRJEB11532,SAMEA3665258,3.3339952817507084,True
PRJEB13870,SAMEA3951608,3.338683963875066,True
PRJNA319574,SAMN06110071,3.3406051210216643,True
PRJEB6456,SAMEA2580030,3.3423127717265926,True
PRJEB11532,SAMEA3665279,3.342862268228951,True
PRJNA328899,SAMN05414906,3.3508552673895724,True
PRJEB11532,SAMEA3664697,3.356283741669585,True
PRJEB11532,SAMEA3664630,3.3618340096967634,True
N5,SRR5279291,3.364127408882728,False
PRJEB11532,SAMEA3664988,3.3658088465151814,True
PRJEB11532,SAMEA3646701,3.365862778665124,True
PRJEB11532,SAMEA3665265,3.368769764680121,True
PRJEB11532,SAMEA3664978,3.3845078021401984,True
PRJEB11532,SAMEA3664502,3.385347577628322,True
PRJEB11532,SAMEA3665000,3.3905034740017013,True
PRJNA319574,SAMN06110402,3.3907671859285817,True
PRJEB11532,SAMEA3665211,3.394527277459694,True
PRJNA328899,SAMN05414939,3.395929154505431,True
PRJNA319574,SAMN06110110,3.3969225888906105,True
PRJEB11532,SAMEA3665210,3.4029108434718958,True
PRJEB11532,SAMEA3664785,3.4034865855052434,True
PRJEB11532,SAMEA3664920,3.4070098901957993,True
PRJEB11532,SAMEA3664514,3.410567045771799,True
PRJEB11532,SAMEA3665025,3.4142142863941456,True
PRJNA319574,SAMN06110434,3.4165222125809547,True
PRJNA319574,SAMN06110236,3.419496162409717,True
PRJNA328899,SAMN05414983,3.4203245152708557,True
PRJNA319574,SAMN06110240,3.423041847018514,True
PRJEB11532,SAMEA3646703,3.4270477782884066,True
PRJNA319574,SAMN06110184,3.428990636875247,True
PRJEB11532,SAMEA3665139,3.429462764893785,True
PRJNA319574,SAMN06110069,3.4318375918396335,True
PRJEB11532,SAMEA3664780,3.4330848889827936,True
PRJEB11532,SAMEA3665212,3.4416382800344807,True
PRJEB11532,SAMEA3665092,3.4472126401947096,True
PRJEB11532,SAMEA3664677,3.4508368057513317,True
PRJEB11532,SAMEA3665181,3.4516033774434827,True
PRJEB11532,SAMEA3664516,3.4517911475421372,True
PRJEB11532,SAMEA3664831,3.4570788310434586,True
PRJEB11532,SAMEA3665088,3.4693869558062427,True
PRJEB11532,SAMEA3664900,3.4705633736326433,True
PRJNA328899,SAMN05414996,3.4724195712812427,True
PRJEB11532,SAMEA3664683,3.473437610784564,True
H1,SAMEA103958151,3.4741672550670137,True
PRJEB11532,SAMEA3665128,3.4761242962102394,True
PRJEB11532,SAMEA3665018,3.4804361000386046,True
PRJNA319574,SAMN06110423,3.4809623512118018,True
PRJEB11532,SAMEA3664564,3.486716630433753,True
PRJEB11532,SAMEA3665233,3.4877323046515873,True
PRJEB11532,SAMEA3664909,3.490457544200559,True
PRJEB11532,SAMEA3665228,3.4986866703924315,True
PRJEB11532,SAMEA3664724,3.515374917249822,True
PRJEB11532,SAMEA3665207,3.5164534124789806,True
PRJEB11532,SAMEA3665227,3.516928916034819,True
PRJEB11532,SAMEA3664971,3.518505155941909,True
PRJEB11532,SAMEA3664508,3.5227905146934577,True
PRJEB11532,SAMEA3665177,3.523049540085218,True
PRJEB11532,SAMEA3665222,3.525217863292036,True
PRJEB11532,SAMEA3664847,3.526142077220976,True
PRJNA319574,SAMN06110418,3.5264356339603853,True
PRJEB11532,SAMEA3664898,3.530638271906373,True
PRJEB11532,SAMEA3664714,3.5313471048366774,True
PRJEB11532,SAMEA3664783,3.5316295648767135,True
PRJEB11532,SAMEA3664500,3.5318766376284954,True
PRJNA319574,SAMN06110010,3.5364779115172413,True
PRJEB11532,SAMEA3646702,3.5372733274546513,True
PRJEB11532,SAMEA3665245,3.5444778594382718,True
PRJEB11532,SAMEA3664735,3.553114063668278,True
PRJEB11532,SAMEA3664974,3.5536865303553884,True
PRJNA319574,SAMN06110451,3.5622947528187088,True
PRJNA319574,SAMN06110304,3.565690277645167,True
PRJNA328899,SAMN05414932,3.565872011061814,True
PRJEB11532,SAMEA3665172,3.5714160033029816,True
PRJEB11532,SAMEA3664765,3.573342125331451,True
PRJNA328899,SAMN05414989,3.575231295552983,True
PRJNA319574,SAMN06110365,3.5803081999903776,True
PRJEB11532,SAMEA3664698,3.5806459985771615,True
PRJEB11532,SAMEA3664942,3.5836211340645483,True
PRJNA319574,SAMN06110003,3.584070804516268,True
PRJEB11532,SAMEA3664555,3.587041978330458,True
N8,SAMEA4817948,3.5879788926881155,True
PRJEB11532,SAMEA3665124,3.592943632709192,True
PRJNA328899,SAMN05414965,3.5954845335271757,True
PRJNA319574,SAMN06110238,3.5983979009434734,True
PRJEB11532,SAMEA3665077,3.6008773485984147,True
PRJNA305507,SAMN04329780,3.6020132215718754,True
PRJEB11532,SAMEA3665114,3.6100540608860476,True
PRJEB11532,SAMEA3664975,3.612362922999711,True
PRJNA319574,SAMN06110452,3.619759893519216,True
PRJEB11532,SAMEA3664562,3.628382123976573,True
PRJEB11532,SAMEA3664517,3.631788011955855,True
PRJNA328899,SAMN05414892,3.632912917784344,True
N1,SAMN07448981,3.6401563775291126,True
PRJEB11532,SAMEA3665104,3.647282389733356,True
PRJEB11532,SAMEA3664493,3.6488228318965485,True
PRJEB11532,SAMEA3665008,3.6489664654482072,True
PRJEB11532,SAMEA3665288,3.65441928323659,True
PRJNA319574,SAMN06110075,3.6562978517212827,True
PRJEB6997,SAMEA2737823,3.6591932530058178,True
PRJEB11532,SAMEA3665121,3.6635040508193737,True
PRJEB11532,SAMEA3664892,3.6649754332741282,True
PRJEB11532,SAMEA3646720,3.6651590238262686,True
PRJNA319574,SAMN06110294,3.6671006636621155,True
PRJNA319574,SAMN06110336,3.668707695164842,True
PRJEB11532,SAMEA3664851,3.668846563153671,True
PRJNA319574,SAMN06110014,3.6767655331160367,True
PRJEB11532,SAMEA3664720,3.677318387405697,True
PRJEB11532,SAMEA3646723,3.677361805480572,True
PRJEB11532,SAMEA3664795,3.6811278424674945,True
PRJEB11532,SAMEA3664560,3.6822317103552726,True
PRJEB11532,SAMEA3646692,3.685348329550581,True
PRJEB11532,SAMEA3665256,3.6941365669858874,True
PRJEB11532,SAMEA3665010,3.7026575404469826,True
PRJEB11532,SAMEA3664928,3.703420910818623,True
PRJEB11532,SAMEA3665236,3.7069525938089645,True
PRJEB11532,SAMEA3664650,3.7077222180669858,True
PRJEB6456,SAMEA2579970,3.7122374985196496,True
PRJEB11532,SAMEA3664584,3.7122925353086877,True
PRJEB11532,SAMEA3664787,3.716854713628595,True
PRJEB11532,SAMEA3665255,3.729720860526348,True
PRJEB11532,SAMEA3665063,3.7318340327813946,True
PRJNA319574,SAMN06110411,3.7358118861662377,True
PRJEB11532,SAMEA3664999,3.738678290509657,True
PRJEB11532,SAMEA3664563,3.741493729213989,True
PRJEB12449,SAMEA3879541,3.7432174492542902,True
PRJEB11532,SAMEA3664582,3.748379447746553,True
PRJEB11532,SAMEA3665090,3.7505292343688237,True
PRJNA319574,SAMN06110119,3.754924697143845,True
PRJEB11532,SAMEA3665154,3.759123989390877,True
PRJNA319574,SAMN06110021,3.7657197184991014,True
PRJEB11532,SAMEA3665201,3.766009995331753,True
PRJEB11532,SAMEA3664597,3.7697532564919904,True
PRJNA328899,SAMN05414988,3.77927926400389,True
PRJEB11532,SAMEA3665160,3.7821951466637675,True
PRJNA328899,SAMN05414927,3.7832098684803017,True
PRJEB11532,SAMEA3665186,3.7852676083764805,True
PRJEB11532,SAMEA3664902,3.789263900703834,True
PRJEB11532,SAMEA3664863,3.7934872832211703,True
PRJEB11532,SAMEA3664964,3.793985849665946,True
PRJNA319574,SAMN06110392,3.7957123987696737,True
PRJNA319574,SAMN06110321,3.802886002653756,True
PRJEB11532,SAMEA3664605,3.8063923927151597,True
PRJEB11532,SAMEA3664652,3.8074702512081244,True
PRJEB11532,SAMEA3664733,3.8097901346807066,True
PRJEB11532,SAMEA3665150,3.8136145308129774,True
PRJEB11532,SAMEA3665078,3.8153417257470514,True
PRJEB11532,SAMEA3664904,3.8252938069230713,True
PRJEB11532,SAMEA3664510,3.829396016523792,True
PRJEB11532,SAMEA3664811,3.8312160878342723,True
PRJEB11532,SAMEA3664721,3.8371058986612376,True
PRJEB11532,SAMEA3664882,3.8394205258882415,True
PRJNA373879,SAMN07534215,3.850645751895358,True
PRJEB11532,SAMEA3646761,3.8528661285860544,True
PRJNA319574,SAMN06110152,3.853156671214155,True
PRJEB11532,SAMEA3664936,3.85320889290681,True
PRJEB11532,SAMEA3664621,3.85713454412986,True
PRJNA48479,SAMN00040248,3.8659527482589486,True
PRJNA328899,SAMN05414944,3.8760094532675287,True
PRJEB11532,SAMEA3664816,3.87829771633012,True
PRJEB11532,SAMEA3664629,3.882808286849998,True
PRJEB11532,SAMEA3646759,3.8873194665350685,True
PRJNA319574,SAMN06110350,3.889257802298187,True
PRJEB11532,SAMEA3646724,3.895098536184086,True
PRJEB11532,SAMEA3665149,3.8993277756610554,True
PRJNA319574,SAMN06110462,3.8998917745336326,True
PRJEB11532,SAMEA3664512,3.9088190762691544,True
PRJEB11532,SAMEA3664713,3.9116217085567553,True
PRJEB11532,SAMEA3664600,3.914632448787217,True
PRJEB11532,SAMEA3664856,3.9150613737865054,True
PRJNA328899,SAMN05414930,3.916025100621432,True
PRJEB11532,SAMEA3665257,3.9231321614248684,True
PRJEB11532,SAMEA3664862,3.9238505059964615,True
PRJEB11532,SAMEA3664938,3.9273265012345226,True
PRJEB11532,SAMEA3665161,3.931904452701979,True
PRJNA319574,SAMN06110293,3.9518276719335836,True
PRJEB11532,SAMEA3646671,3.952830652095448,True
PRJEB11532,SAMEA3664634,3.953590782586599,True
PRJEB11532,SAMEA3664617,3.960860976951047,True
PRJEB11532,SAMEA3664696,3.9640960717779765,True
PRJEB11532,SAMEA3646766,3.9819466606024974,True
PRJEB11532,SAMEA3664624,3.994899361181947,True
PRJEB11532,SAMEA3665055,3.9969789411857364,True
PRJNA319574,SAMN06110164,3.9975204274794227,True
PRJEB11532,SAMEA3665216,4.002048292706285,True
PRJEB11532,SAMEA3664957,4.002483975593677,True
PRJEB11532,SAMEA3664859,4.0074465063795905,True
PRJEB11532,SAMEA3665185,4.027830214478536,True
PRJNA319574,SAMN06110208,4.029736017006145,True
PRJEB11532,SAMEA3664741,4.030339087482005,True
PRJEB11532,SAMEA3665196,4.031785229720685,True
PRJNA319574,SAMN06110248,4.034129862324855,True
PRJEB11532,SAMEA3665264,4.03543167492398,True
PRJEB11532,SAMEA3665262,4.035487256916396,True
PRJNA319574,SAMN06110422,4.050271098973477,True
PRJNA319574,SAMN06110112,4.054825826423799,True
PRJNA319574,SAMN06110049,4.059789348309589,True
PRJNA319574,SAMN06110062,4.066044861713829,True
PRJEB11532,SAMEA3664535,4.0730588696118835,True
PRJEB11532,SAMEA3665169,4.076146256420391,True
PRJEB11532,SAMEA3665011,4.084328808041995,True
PRJEB11532,SAMEA3646712,4.085867796381951,True
PRJEB11532,SAMEA3664644,4.095225165350619,True
PRJEB11532,SAMEA3664654,4.098459563911198,True
PRJEB6456,SAMEA2580300,4.104789819381376,True
PRJEB11532,SAMEA3646722,4.108263402685124,True
PRJEB11532,SAMEA3665283,4.11377117583354,True
PRJNA328899,SAMN05414928,4.115418168352401,True
PRJEB11532,SAMEA3664657,4.116831438576887,True
PRJEB11532,SAMEA3664873,4.127003689327133,True
PRJEB11532,SAMEA3664860,4.13047923380309,True
PRJEB11532,SAMEA3664850,4.140430023277602,True
PRJEB11532,SAMEA3664559,4.142150391119643,True
PRJEB11532,SAMEA3664515,4.142980660783986,True
PRJEB11532,SAMEA3665067,4.143823475098365,True
PRJEB11532,SAMEA3664599,4.144026348976824,True
PRJEB11532,SAMEA3664801,4.1495274250164496,True
PRJNA328899,SAMN05414991,4.1572313348808585,True
PRJEB11532,SAMEA3664827,4.158902067950016,True
PRJEB11532,SAMEA3664675,4.163975187573908,True
PRJNA319574,SAMN06110440,4.174092017830949,True
PRJEB11532,SAMEA3665203,4.179484639996152,True
PRJEB11532,SAMEA3664699,4.18677500064605,True
PRJEB11532,SAMEA3664543,4.202172220638243,True
PRJNA328899,SAMN05414995,4.216863871092822,True
PRJEB11532,SAMEA3646755,4.228378262608635,True
PRJEB11532,SAMEA3665031,4.229656809575472,True
PRJEB11532,SAMEA3664843,4.234945768067983,True
PRJNA319574,SAMN06110094,4.255416797628512,True
PRJEB11532,SAMEA3665235,4.258441855270142,True
PRJEB6456,SAMEA2580118,4.265999677395487,True
PRJEB11532,SAMEA3664890,4.271739868798485,True
PRJEB11532,SAMEA3646683,4.274265337826705,True
PRJEB11532,SAMEA3665284,4.2762063514561905,True
N1,SAMN07448970,4.281886407924843,True
PRJNA319574,SAMN06110394,4.2945974031063985,True
PRJNA319574,SAMN06110377,4.2956467880681055,True
PRJEB11532,SAMEA3665152,4.303171697894923,True
PRJNA319574,SAMN06110338,4.309264795375747,True
PRJEB11532,SAMEA3664956,4.314610802828008,True
PRJNA319574,SAMN06110298,4.323538886078755,True
PRJEB11532,SAMEA3665223,4.326187528595998,True
PRJEB11532,SAMEA3665116,4.348414193416513,True
PRJEB11532,SAMEA3664829,4.349015546717156,True
PRJEB11532,SAMEA3664544,4.3508484642754786,True
PRJEB11532,SAMEA3664959,4.353940945845633,True
PRJEB11532,SAMEA3665019,4.355687037828077,True
PRJEB11532,SAMEA3664771,4.359667516569143,True
PRJEB11532,SAMEA3665156,4.364861456098283,True
PRJEB11532,SAMEA3664568,4.366962463364034,True
PRJEB6456,SAMEA2580252,4.370318710623431,True
PRJEB1220,SAMEA2042425,4.381159254307261,True
PRJEB11532,SAMEA3665155,4.384390738957847,True
PRJEB11532,SAMEA3664647,4.393144773034215,True
PRJEB6070,SAMEA2466888,4.39934857894062,False
PRJEB11532,SAMEA3665220,4.401396156473194,True
PRJEB11532,SAMEA3664528,4.403541047458574,True
PRJEB11532,SAMEA3664499,4.4115810878782895,True
PRJNA319574,SAMN06110400,4.413911351766775,True
PRJEB11532,SAMEA3665230,4.415531274683468,True
PRJEB11532,SAMEA3664595,4.417976014714522,True
PRJEB11532,SAMEA3664923,4.419031761511666,True
PRJEB11532,SAMEA3664556,4.436505729637233,True
PRJNA48479,SAMN00038321,4.437042852239016,True
PRJEB11532,SAMEA3664749,4.439680577249711,True
PRJEB11532,SAMEA3665134,4.460473740595746,True
PRJEB11532,SAMEA3646689,4.463996726161872,True
PRJEB11532,SAMEA3665232,4.467017306203477,True
PRJEB11532,SAMEA3665209,4.479525618821527,True
PRJEB11532,SAMEA3665267,4.488628860532982,True
PRJEB11532,SAMEA3664752,4.4888365817566065,True
PRJEB11532,SAMEA3664864,4.494509160985756,True
PRJEB11532,SAMEA3646719,4.521063020733215,True
PRJEB11532,SAMEA3646735,4.535908617492532,True
PRJEB11532,SAMEA3646685,4.546189322534293,True
PRJEB11532,SAMEA3664522,4.553343139046724,True
PRJEB11532,SAMEA3665026,4.554719515391154,True
PRJEB11532,SAMEA3665039,4.564047591056421,True
PRJEB11532,SAMEA3665037,4.564205476099237,True
PRJEB11532,SAMEA3664776,4.58891352269794,True
PRJEB11532,SAMEA3664875,4.592703330641838,True
PRJEB11532,SAMEA3665135,4.5963983900676375,True
PRJEB11532,SAMEA3664839,4.59748726317279,True
PRJNA328899,SAMN05414904,4.5983419053256505,True
PRJEB11532,SAMEA3664881,4.610856943420265,True
PRJEB11532,SAMEA3664901,4.623624006540696,True
PRJEB11532,SAMEA3665009,4.626668795305502,True
PRJEB11532,SAMEA3664728,4.633637516740916,True
PRJEB11532,SAMEA3664638,4.640286068399354,True
PRJNA319574,SAMN06110169,4.646231457021051,True
PRJEB11532,SAMEA3664576,4.650100921249979,True
