Study Accession,Sample Accession or Sample ID,MDS1,MDS2,isHealthy
PRJEB11532,SAMEA3664821,0.1296596647967451,-0.09229793395971025,True
PRJEB11532,SAMEA3646697,0.057378488491348176,-0.22809593532128672,True
PRJNA319574,SAMN06110449,0.2932475894373772,-0.122969826020881,True
PRJNA48479,SAMN00067023,0.06627673589316853,-0.08294766496322725,True
PRJEB11532,SAMEA3664608,0.2377837788678636,-0.1546079636884729,True
PRJEB1220,SAMEA2042653,0.09278633222144204,-0.1741991137280702,False
PRJEB11532,SAMEA3664984,-0.06572104251304316,-0.3018546966966128,True
PRJEB11532,SAMEA3664828,0.12982506492028834,-0.020501896736408762,True
PRJEB6456,SAMEA2580052,-0.044238169000671415,0.08599718576169627,True
PRJEB11532,SAMEA3664989,0.1695007658796963,-0.26045332610730665,True
PRJNA319574,SAMN06110312,0.18615395194779089,-0.09528667308257097,True
PRJEB11532,SAMEA3646700,0.05184209008445763,-0.10693918781922937,True
PRJEB11532,SAMEA3665017,0.019920721692026112,-0.08221646029445032,True
PRJNA319574,SAMN06110272,0.15262182876255043,-0.060550447875914945,True
PRJEB11532,SAMEA3664521,-0.0010320648832689624,0.003994293589611856,True
PRJNA373879,SAMN07534978,0.05181722322511608,0.21484413783067302,True
PRJNA319574,SAMN06110006,0.1814648873575684,-0.061498487977431945,True
PRJNA319574,SAMN06110105,0.19105882912315153,-0.029361986724410132,True
PRJEB11532,SAMEA3664773,0.23971843112703745,0.06155128250709893,True
PRJEB11532,SAMEA3665056,0.08219239416316458,-0.10800436321093865,True
PRJEB11532,SAMEA3664589,0.267141885118534,-0.1647453472513622,True
PRJNA305507,SAMN04329831,0.1581720445267246,-0.3412446462561949,True
PRJEB11532,SAMEA3664970,0.2819442943795159,0.1542533700687547,True
PRJEB11532,SAMEA3646749,0.137458980972263,-0.17251255612628263,True
PRJNA319574,SAMN06110224,0.25150410080809005,-0.049205248968673856,True
PRJEB11532,SAMEA3665002,0.11772476990458917,-0.2278205853586763,True
PRJEB11532,SAMEA3664794,0.19219071306535201,-0.11835423392714077,True
PRJEB11532,SAMEA3664706,0.010783920096992085,0.13501023765655315,True
PRJEB4336,SAMEA2158190,0.13644541800910318,-0.08801896218222252,False
PRJEB11532,SAMEA3664704,0.06397934808427443,-0.12860965545060804,True
PRJEB11532,SAMEA3664646,0.08912708189126826,0.06182671893799371,True
PRJEB11532,SAMEA3664793,0.26750582159517905,-0.0859144723389712,True
PRJEB11532,SAMEA3664822,0.09887470520206129,-0.10292848371175883,True
PRJEB11532,SAMEA3664513,0.09106255265770763,-0.06501755113753276,True
PRJEB11532,SAMEA3665036,0.010030108000461998,-0.03475886450502668,True
PRJNA328899,SAMN05414959,0.4866407826402641,0.2816899424731047,True
PRJEB11532,SAMEA3664914,0.20520009423881813,-0.18220597295348986,True
PRJNA319574,SAMN06110024,0.2297598955156991,0.11127433390536359,True
PRJEB11532,SAMEA3665054,-0.05284122656981851,-0.21912316089534592,True
PRJEB11532,SAMEA3664620,0.21033493432288336,-0.2562932201929543,True
PRJNA319574,SAMN06110206,0.2137415746107354,0.27911120096540865,True
PRJEB11532,SAMEA3664572,0.060685181263232815,0.0003201653612906363,True
PRJNA319574,SAMN06110192,0.2401743465357341,-0.11844302007356773,True
PRJEB12123,SAMEA3708624,-0.1048462826673733,-0.17859676232687147,True
PRJEB11532,SAMEA3664799,0.22878328839035356,-0.15068033667013023,True
PRJEB11532,SAMEA3664963,0.10977210935591253,-0.19587407527124312,True
PRJEB11532,SAMEA3665218,0.09752118097454507,-0.18487074264620137,True
PRJEB11532,SAMEA3664824,0.06664755383632713,-0.015388249886397346,True
PRJEB6456,SAMEA2580026,0.12628466127728316,0.02795437924764368,True
PRJNA319574,SAMN06110061,0.13753901497044138,-0.03662625564368063,True
PRJEB11532,SAMEA3664680,-0.013734434401037053,0.16437233609870755,True
PRJNA48479,SAMN00065654,0.08059799051456869,-0.22750973566394794,True
PRJNA319574,SAMN06110356,0.26575430046071924,0.0661062637510042,True
PRJNA278393,SAMN03418257,0.5360426684023587,0.07613871944270864,True
PRJNA319574,SAMN06110219,0.41900981444906876,-0.04039646362389106,True
PRJEB11532,SAMEA3665062,0.013678316569184383,-0.1605777644769284,True
PRJNA319574,SAMN06110295,-0.10720542046739437,-0.2605294153742672,True
PRJEB12123,SAMEA3708589,0.026767564277857862,-0.11295100542841227,True
PRJNA319574,SAMN06110138,0.30664846675937935,-0.1043410931458102,True
PRJEB11532,SAMEA3664812,0.1672393302699271,-0.1250881838619798,True
N8,SAMEA4817909,0.226372127720151,-0.16380166943511038,True
PRJEB11532,SAMEA3665042,0.17268414148213443,-0.25509297497267064,True
PRJEB11532,SAMEA3664665,-0.029969196924789526,0.3125283784713578,True
PRJNA319574,SAMN06110409,0.25180125719969865,-0.021451963589044075,True
PRJNA319574,SAMN06110103,0.3046159893886711,0.2709739189933554,True
PRJNA48479,SAMN00043166,-0.0026798523253871854,-0.20263259582133142,True
PRJEB11532,SAMEA3664980,0.1809983482956051,-0.26256795728974014,True
PRJNA319574,SAMN06110360,0.07409309400641681,-0.03458957610227139,True
PRJNA319574,SAMN06110154,0.1424511137164476,-0.06888435671225474,True
PRJEB11532,SAMEA3664511,0.26736378054713794,-0.20887969666638934,True
PRJNA319574,SAMN06110437,0.16432813977442348,0.09949085942002532,True
PRJNA328899,SAMN05414926,0.2250930250967771,-0.23020626786563375,True
PRJEB11532,SAMEA3664805,-0.32795112420399014,-0.2914948014793507,True
PRJEB12123,SAMEA3708595,-0.026402163682279645,-0.020699251905210058,True
PRJEB6456,SAMEA2580244,0.11689566945308597,0.01581078874389518,True
PRJEB11532,SAMEA3646678,0.09700478767178078,-0.27949460846525637,True
PRJEB11532,SAMEA3665246,0.20399191675907566,-0.2401944633709414,True
PRJNA328899,SAMN05414973,0.2580141391964048,0.16754935206754598,True
PRJNA319574,SAMN06110305,0.2275641600844708,0.021552821827842603,True
PRJEB11532,SAMEA3665286,0.06455601970052016,-0.025156683155440913,True
PRJNA319574,SAMN06110380,0.2751305073064534,-0.053529414425700805,True
PRJNA328899,SAMN05414938,0.18487572372703062,-0.2592174782194283,True
PRJEB11532,SAMEA3646741,0.26559893964734177,0.2786598218589578,True
PRJNA319574,SAMN06110372,0.20260600980850044,0.0700508516893181,True
PRJEB11532,SAMEA3646752,0.14906487076785452,-0.1308934772340645,True
PRJEB11532,SAMEA3664852,0.07673409766595445,0.10177449062937532,True
PRJNA48479,SAMN00037553,0.05187583200946348,-0.1602189853812197,True
PRJEB11532,SAMEA3664574,0.2124891948484735,-0.009205107945359869,True
PRJEB11532,SAMEA3646679,0.020748495708650682,-0.15377244858986083,True
PRJNA48479,SAMN00084837,0.04507773987948522,-0.5325102612442205,True
PRJNA319574,SAMN06110274,0.08525509965862786,0.0655296841784391,True
PRJNA278393,SAMN03418268,0.46693767944489445,-0.11829518929593448,True
PRJNA319574,SAMN06110412,0.1190016185521156,-0.23628349722112538,True
PRJNA328899,SAMN05415000,0.16088082111751278,-0.20534799898191985,True
PRJEB1220,SAMEA2042567,0.29613478353804024,-0.17860158625638498,False
PRJNA319574,SAMN06110364,0.21389632797561187,-0.037942908439281685,True
PRJNA319574,SAMN06110093,0.21921100089803153,-0.07796637675297628,True
PRJEB11532,SAMEA3664737,0.17198754273197375,-0.05659610162409835,True
PRJEB11532,SAMEA3646751,0.07263119351227897,-0.22265765736892526,True
PRJEB11532,SAMEA3646764,0.1022721870733517,-0.2268795533926077,True
PRJNA319574,SAMN06110250,0.321805845914003,0.12141691545847486,True
PRJNA319574,SAMN06110269,0.10979066005523902,-0.0459003214915581,True
PRJEB6456,SAMEA2580184,0.27653588989930566,-0.06073974283347398,True
PRJNA319574,SAMN06110074,0.2214657141713879,0.009056790808935544,True
PRJNA319574,SAMN06110374,0.12736189549649946,-0.0597332235247479,True
PRJEB11532,SAMEA3664982,0.23222362743253824,-0.292344549842522,True
PRJNA319574,SAMN06110220,0.22523604470646874,-0.02815275413667508,True
PRJEB11532,SAMEA3664716,0.3325765221986993,0.020328955311215913,True
PRJNA48479,SAMN00034694,0.29014579511590566,-0.12520696080050012,True
PRJNA278393,SAMN03418256,0.5820954678606816,-0.06524636923045714,True
PRJNA319574,SAMN06110159,0.23818795111405644,-0.06845757293071325,True
PRJEB11532,SAMEA3664709,0.05327743834901137,0.017194597509360192,True
PRJNA319574,SAMN06110443,0.13594021856817703,-0.08152708441915457,True
PRJEB11532,SAMEA3664952,0.1820866676148754,0.19516125475562246,True
PRJEB11532,SAMEA3665125,0.2138860032038179,0.018972955180727256,True
PRJNA319574,SAMN06110267,0.26399072039753446,-0.050953839619622895,True
PRJNA305507,SAMN04329767,0.20443457853588276,0.03695677746730732,True
PRJNA319574,SAMN06110239,0.28575809262207313,-0.06852346893374558,True
PRJEB8094,SAMEA3182051,0.06164309405250786,-0.3458401272528348,True
PRJEB6456,SAMEA2579974,0.06011801271590886,0.09140838582299464,True
PRJEB11532,SAMEA3664896,0.1699291718324264,-0.12949796243175446,True
PRJNA319574,SAMN06110191,0.16778443086995262,0.07641588043655907,True
PRJNA319574,SAMN06110097,0.26177855386612453,-0.055466836010372694,True
PRJEB11532,SAMEA3664798,0.31086191921127826,-0.14281927435608546,True
PRJEB11532,SAMEA3664519,-0.022394799125295455,-0.01747629723624921,True
PRJEB1220,SAMEA1965112,0.27632535758207144,-0.0008644711548874459,False
PRJNA319574,SAMN06110038,0.22198172046880024,0.03907852887006863,True
PRJNA328899,SAMN05414898,0.34437750954638946,-0.28100709784822286,True
PRJEB11532,SAMEA3664674,0.027326277381507738,-0.11818105065929875,True
PRJEB6070,SAMEA2467021,0.10307070378616297,-0.041649313202503147,True
PRJNA48479,SAMN00065722,0.15775249137937686,-0.3713145904086895,True
PRJEB11532,SAMEA3646736,0.11756834781781594,-0.3063691644288278,True
PRJEB6456,SAMEA2580101,0.06187878258616456,0.04972864529196292,True
PRJEB11532,SAMEA3665151,0.11567933209832632,-0.2031449502043258,True
PRJNA319574,SAMN06110244,0.29664348029713544,-0.15763057219798982,True
PRJEB11532,SAMEA3664569,0.07535339887693207,-0.11372462685782167,True
PRJEB11532,SAMEA3664826,0.20952758868075727,-0.04416342694474461,True
PRJNA328899,SAMN05414992,0.2062526419734954,-0.290929589110392,True
PRJEB7774,SAMEA3136714,0.3323202077223,0.1969249132791458,False
PRJEB11532,SAMEA3664872,0.1894916406249696,0.09017626159247108,True
PRJEB11532,SAMEA3665071,0.15599192066897283,-0.0800146596584497,True
PRJNA319574,SAMN06110124,0.23127297264340083,-0.0897957599037555,True
PRJEB11532,SAMEA3664809,0.0483617393252029,-0.07508037615435056,True
PRJEB11532,SAMEA3665034,0.06680476473148353,-0.15282575994214187,True
PRJEB8094,SAMEA3182050,-0.05572339945106035,-0.3630998761579039,True
PRJEB6070,SAMEA2466912,0.2862440275455208,-0.07699610421804826,True
PRJNA328899,SAMN05414925,0.28127341996038213,-0.15972553103930331,True
PRJEB11532,SAMEA3664554,0.24972436364248177,-0.07393069040531654,True
PRJNA319574,SAMN06110073,0.3557859309400659,0.25135907919369066,True
PRJNA328899,SAMN05414910,0.3953082109388902,-0.17414486019874043,True
PRJNA48479,SAMN00083581,0.45088225625720846,-0.021936606508938014,True
PRJNA319574,SAMN06110079,0.33976360815485374,0.008458754654324052,True
PRJNA48479,SAMN00095165,0.2423885208290156,0.01702084078332104,True
PRJEB11532,SAMEA3665213,0.1877459081980649,-0.15219129114321353,True
PRJNA319574,SAMN06110027,0.2049637311776819,-0.05568336948309412,True
PRJEB6456,SAMEA2580212,0.040255846817889705,-0.10665208610853634,True
PRJEB11532,SAMEA3664542,-0.05314869672684994,0.1789526923415393,True
PRJEB6997,SAMEA2737874,0.03324824969803386,-0.18115939554313237,True
PRJEB11532,SAMEA3665274,0.17532469529629247,-0.11714929527562899,True
PRJEB11532,SAMEA3664965,0.1082568726613744,-0.1521988949135837,True
PRJEB11532,SAMEA3664834,0.054661428381939235,0.03578640667094411,True
PRJNA48479,SAMN00039874,0.12038339613541203,0.3802373716151408,True
PRJEB11532,SAMEA3665170,0.2491232244819179,-0.23300972721012936,True
PRJNA319574,SAMN06110361,0.2015203436453864,0.008095788978496301,True
PRJEB11532,SAMEA3664910,0.08639965472631359,-0.019877941655825855,True
PRJEB11532,SAMEA3664498,0.055996200888147864,0.05654939376246082,True
PRJEB11532,SAMEA3664962,0.13452010346724855,-0.3060356619127331,True
PRJEB11532,SAMEA3665046,0.09498686601068725,-0.22495907841817173,True
PRJNA48479,SAMN00145981,-0.045026768904497486,-0.2999918617897374,True
PRJEB11532,SAMEA3664913,0.21855119140445917,-0.18704593417292098,True
PRJNA328899,SAMN05414942,0.15950723758880508,-0.14770572490017936,True
PRJEB11532,SAMEA3665248,0.11311676215667306,-0.24032315914926083,True
PRJNA319574,SAMN06110129,0.17308818827994524,0.018723907881951083,True
PRJNA319574,SAMN06110463,0.3512784405248296,-0.03718506285641972,True
PRJNA319574,SAMN06110076,0.28997345476340186,0.12662213422392948,True
PRJNA319574,SAMN06110083,0.1902444529365114,-0.0034312965197208192,True
PRJEB11532,SAMEA3646673,0.0740682295821004,-0.19830991260036873,True
PRJNA328899,SAMN05414994,0.38782019601709794,-0.2761608201434966,True
PRJEB11532,SAMEA3664808,0.1535005102104436,0.34505317769205446,True
PRJNA48479,SAMN00045653,0.0787621355585119,-0.25991536809885113,True
PRJEB11532,SAMEA3664869,0.15542991742896475,0.016588942108285702,True
PRJNA373879,SAMN06317768,0.17330433083530938,-0.16462964200724098,True
PRJEB13870,SAMEA3951637,0.005611704613197446,-0.29045829627117814,True
PRJNA278393,SAMN03418267,0.5972374989275503,-0.03914626636500786,True
PRJEB11532,SAMEA3665109,0.007698300179939198,-0.3037921951142068,True
PRJEB6070,SAMEA2466892,0.1503904305377968,-0.19096198604858491,True
PRJEB11532,SAMEA3665091,0.16143664865065385,-0.27792783379576524,True
PRJNA319574,SAMN06110424,0.25140848543347727,0.0017571127577928408,True
PRJNA319574,SAMN06110143,0.13928753702379434,0.015636641379239674,True
PRJNA48479,SAMN00038919,0.14498118931841272,-0.21171281542820078,True
PRJEB11532,SAMEA3664536,0.12298205198733525,0.07534217782531115,True
PRJNA319574,SAMN06110376,0.15309743274284823,-0.06208767738350507,True
PRJEB4336,SAMEA2147036,0.1580134716654489,-0.11344477830820068,True
PRJEB11532,SAMEA3664615,0.23938382797559432,0.17383544960278985,True
PRJEB11532,SAMEA3664701,0.02329902533528379,0.04312298566089217,True
PRJEB11532,SAMEA3646694,-0.10277240613870343,-0.15000535043947275,True
PRJNA328899,SAMN05414975,0.4661609829712327,-0.26458254898818023,True
PRJNA319574,SAMN06110468,0.23410257391432576,0.0808055643808913,True
PRJEB11532,SAMEA3646677,-0.043974339941339376,-0.055278457566965415,True
PRJNA278393,SAMN03418260,0.5039294476888698,0.12474575108627246,True
PRJEB6070,SAMEA2466894,0.26075936558150736,-0.1580311459614823,False
PRJEB11532,SAMEA3646737,0.20719975663861626,-0.20288119732997112,True
PRJEB11532,SAMEA3664899,-0.027033143194773485,-0.14444001862753436,True
V1,RHB_RAM_0121,0.1660942475517437,0.14877699701710023,False
PRJEB11532,SAMEA3664858,0.16612571004446317,0.28263236924855384,True
PRJEB11532,SAMEA3665289,0.18019543823390338,-0.16844316828057548,True
PRJNA328899,SAMN05414907,-0.05745066120563361,-0.30607498798019145,True
PRJNA48479,SAMN00063710,0.3644608104598263,0.0923134566969598,True
PRJNA319574,SAMN06110045,0.21428536771064,-0.050147687702628785,True
PRJEB11532,SAMEA3665231,0.14104577007518412,-0.09577692722030849,True
PRJEB11532,SAMEA3664639,0.27748134358755877,-0.1467343281112059,True
PRJEB11532,SAMEA3646746,0.05777498014978828,-0.24235805353740472,True
PRJNA319574,SAMN06110131,0.28010604524979493,-0.06333802170856712,True
PRJEB11532,SAMEA3646718,0.1947543288430383,-0.13436518861045968,True
PRJEB11532,SAMEA3664666,0.14200540425197453,-0.056026395356372494,True
PRJNA319574,SAMN06110309,0.3332118191365459,0.13695683227339872,True
PRJNA319574,SAMN06110283,0.3974023051542989,-0.08051329130825233,True
PRJNA319574,SAMN06110059,0.1948251311303387,-0.06255382519704145,True
PRJEB11532,SAMEA3665217,0.2801095775616115,-0.16515608518567645,True
PRJNA319574,SAMN06110431,0.1272273128083085,-0.06710570534627318,True
PRJEB11532,SAMEA3664660,-0.02736759635080543,0.10902576225335556,True
PRJNA319574,SAMN06110243,0.09462982530359497,0.027206762597713395,True
PRJEB11532,SAMEA3664497,-0.17365359855852244,-0.12635574901498917,True
PRJNA319574,SAMN06110355,0.3276564402529017,-0.15004651773768338,True
PRJEB11532,SAMEA3664671,0.07338883633201283,-0.06877591268047448,True
PRJEB11532,SAMEA3664917,0.306642838216768,-0.11213650011957707,True
PRJNA319574,SAMN06110287,0.23102437829000042,-0.12242361851984156,True
PRJEB11532,SAMEA3664672,0.031343920879229215,-0.10105739647335533,True
PRJNA319574,SAMN06110346,0.316136786904562,-0.13490117440034355,True
PRJEB11532,SAMEA3664622,0.03646268250776323,0.030759403900644855,True
PRJEB11532,SAMEA3664610,0.0795085250068811,-0.039747764390864575,True
PRJEB1220,SAMEA2042221,0.07164006280369374,-0.01756536975248894,True
PRJEB11532,SAMEA3664973,0.04577590644668732,-0.25716061661627687,True
PRJNA319574,SAMN06110034,0.27281352012134497,-0.010445648856264736,True
PRJEB11532,SAMEA3664730,0.23300911989753792,0.040209891650613054,True
PRJNA319574,SAMN06110116,0.13584347017988985,0.0373525346200145,True
PRJEB11532,SAMEA3665106,-0.12517960736833086,-0.29333148727692515,True
PRJEB11532,SAMEA3665266,0.021725546461176144,-0.20738730440033146,True
PRJEB11532,SAMEA3646672,-0.20966122690520683,-0.013888389638841524,True
PRJNA319574,SAMN06110190,0.10864066328859552,0.054988605315774285,True
PRJNA319574,SAMN06110322,0.01277786424252003,0.13131892482036833,True
PRJEB11532,SAMEA3665168,0.12952273526453723,-0.20648374250529972,True
PRJEB11532,SAMEA3664868,0.25539296615634427,-0.09958977409195709,True
PRJEB11532,SAMEA3664606,0.35339739806845155,-0.2619614095388837,True
PRJEB11532,SAMEA3664966,0.042839140092215705,-0.2182942566321468,True
PRJNA422434,SAMN00715250,0.04151634097405781,-0.12414647786687064,True
PRJEB11532,SAMEA3665146,0.1295044656022765,-0.2816377573557696,True
N8,SAMEA4817949,0.20308236708494562,-0.09597481174373768,True
PRJEB11532,SAMEA3665073,0.24980665186358264,-0.2966219036716486,True
PRJEB11532,SAMEA3664583,-0.016279116172416508,0.07839615798643476,True
N1,SAMN07448983,0.2449626862098258,-0.5750364028848642,True
PRJNA319574,SAMN06110002,0.3716404426501452,-0.06568257858146506,True
PRJEB11532,SAMEA3665271,0.05212710643901022,-0.0610816286874951,True
PRJEB11532,SAMEA3664565,0.18411948636508368,-0.0482550890303423,True
PRJEB11532,SAMEA3665089,-0.2873295942968843,-0.10518435586553726,True
PRJNA319574,SAMN06110317,0.23113912479303816,-0.10555928193593085,True
PRJDB3601,SAMD00036432,-0.17230524292587213,0.39885550728591324,True
PRJEB11532,SAMEA3664915,0.10893276150664755,-0.13168135819205273,True
PRJEB11532,SAMEA3664934,0.2573516042591934,0.05113690758664566,True
PRJNA319574,SAMN06110270,0.2098694842806887,-0.13291829979132674,True
PRJEB1220,SAMEA2042223,0.21794943420751015,-0.14419161724357255,True
PRJEB11532,SAMEA3646710,0.24583519298795908,-0.18684748364473788,True
PRJNA319574,SAMN06110297,0.26901835460392476,0.01589359249103292,True
PRJNA319574,SAMN06110167,0.27874613336954546,-0.04379088024174667,True
PRJNA319574,SAMN06110146,0.2274982271783835,-0.05377723248392252,True
PRJEB11532,SAMEA3665064,0.17445411117547988,-0.13786910646034553,True
PRJEB11532,SAMEA3664754,0.2213882724283109,-0.07435113581526494,True
PRJNA319574,SAMN06110046,0.10814841714520833,-0.046703689079744176,True
PRJNA328899,SAMN05414966,0.27811871947856787,-0.16833098679307593,True
PRJEB11532,SAMEA3664760,0.23991832067450375,-0.08094598392128152,True
PRJNA305507,SAMN04329765,0.22978988816988244,-0.20095128347052407,True
PRJNA48479,SAMN00040800,0.14911994109804386,-0.2111087095717175,True
